Date,España,Italia,Francia
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,18387
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,9
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,12416
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,533
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,58
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,1519
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,6646
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,3689034
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,9610
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,16861
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,16529
2021-02-26 00:00:00+00:00,3188553.0,2888923.0,24
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,1554
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,9968
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,612
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,24
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,18387
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,3712474
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,6746
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,58
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,9
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,12416
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,16627
2021-02-27 00:00:00+00:00,3188553.0,2907825.0,16861
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,12416
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,1554
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,3732426
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,24
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,16627
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,58
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,6746
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,9968
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,9
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,18387
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,612
2021-02-28 00:00:00+00:00,3188553.0,2925265.0,16861
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,16627
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,612
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,24
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,58
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,6746
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,9
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,12416
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,17600
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,1554
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,3736390
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,18414
2021-03-01 00:00:00+00:00,3204531.0,2938371.0,9968
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,1554
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,16627
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,3759247
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,17600
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,12416
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,9968
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,9
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,6746
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,612
2021-03-02 00:00:00+00:00,3130184.0,2955434.0,24
